perm_sms,perm_location,perm_camera,perm_microphone,perm_contacts,perm_storage,perm_admin,perm_boot,perm_system_alert,perm_install_packages,total_permissions,dangerous_perm_count,network_connections_count,background_exec_frequency,suspicious_api_calls_count,data_exfil_volume_kb,min_sdk_version,target_sdk_version,apk_entropy,hash_reputation_score,is_malicious
1,1,1,1,1,1,0,0,1,1,43,10,35,9.509350728653065,8,10464.156391566663,19,29,7.658850231743905,11.660612424548402,1
1,0,1,1,1,1,0,1,1,0,36,13,28,8.528366374002088,21,7277.528429570031,16,29,6.910782106458145,5.466778164848831,1
1,0,0,0,0,1,0,0,0,0,7,3,5,1.1563109207879694,0,10.13728971003745,28,32,5.68850934104595,97.0488022603329,0
0,0,0,0,0,0,0,0,0,0,2,3,7,1.9589327521156956,2,346.0953852001362,28,31,6.08506251563491,95.98534697016242,0
1,1,0,0,1,1,0,1,0,0,34,7,15,9.68647849038432,12,10122.478375958292,16,30,6.727966436878572,24.932778767907365,1
1,1,1,1,1,1,0,1,1,1,41,11,55,7.613683972608669,4,9190.27443882758,19,29,7.45523399488009,10.511927459425458,1
0,0,1,0,0,1,0,0,0,0,7,0,1,0.41330281484108033,2,438.9108830645282,26,33,6.669664814457653,81.15591378820866,0
1,1,1,1,1,1,0,1,1,1,19,5,14,9.763344660069645,8,1262.7560269499204,23,26,7.174547772086608,32.87021280801526,1
0,0,0,0,0,1,0,0,0,0,6,1,5,2.085753698873369,0,14.29139904915455,21,33,5.502929279293608,80.44971690592722,0
0,0,0,0,0,1,0,0,0,0,5,2,5,0.23789150829829298,0,158.90162377869675,23,32,6.303806439788835,87.23017850904426,0
1,1,1,1,1,1,0,1,0,0,38,14,40,5.326904038164245,13,22686.70521568716,19,30,6.865530200005257,12.893743073097369,1
0,0,1,0,0,0,0,0,1,0,4,1,6,2.451067449133542,2,73.45100137570557,23,34,5.224456573134632,86.29017430456406,0
1,1,1,1,1,0,0,1,1,0,41,15,59,8.13305868555468,23,16335.155309800666,19,26,6.897382723739312,28.914913225404455,1
1,1,0,0,1,1,0,1,0,1,36,15,22,6.748213185202685,20,14679.979989194479,23,30,7.096833402194005,28.559410545504853,1
1,1,0,0,1,0,0,1,0,0,39,15,31,8.693850805484345,16,6256.014528455944,23,28,7.767027494946058,4.597757123735913,1
1,1,1,0,1,1,1,1,1,1,40,8,46,5.418447850940253,17,24470.870514209786,19,26,7.37293047067012,25.884915628223478,1
0,1,1,0,1,0,0,0,0,0,2,2,0,1.2052713732541718,2,158.1423191377477,23,31,6.953518463412715,88.53700756129052,0
0,0,0,0,1,1,0,0,0,0,6,3,7,2.474109667426372,2,352.9650815833339,28,34,6.690829152330153,80.13849491425431,0
0,1,0,0,0,0,0,0,0,0,3,3,0,2.7638766974571123,2,491.75618146677203,26,34,4.974482386689296,96.02344875296168,0
0,0,0,0,0,0,0,0,0,0,12,1,3,2.9211269397984645,1,411.7045306910779,28,33,5.289660270958307,89.21584656972918,0
0,0,0,0,0,0,0,0,0,0,12,2,5,0.060115183631144764,0,142.68883477388488,26,32,4.511055127954363,89.71774783453034,0
0,0,1,1,0,1,0,1,0,0,3,0,2,1.5419081165877495,1,211.18407623620848,23,31,6.273929775964666,85.78208845824479,0
1,1,0,0,1,1,1,1,1,1,30,13,21,6.517311194360146,11,15974.075871401636,21,28,7.335520747653831,37.303189199243086,1
0,0,0,0,1,1,0,0,0,0,2,3,1,0.23496550567816588,0,54.27703553459061,23,31,5.186158081292823,92.33716873711246,0
1,1,0,1,1,1,1,1,1,1,16,16,39,5.849198082674301,13,14304.05355696309,16,28,6.7125906915784235,3.2564602407126797,1
0,1,1,1,1,0,0,1,0,0,26,14,43,8.57745713956291,16,14557.76933189913,16,28,7.162005287002476,5.646444048096413,1
1,1,1,0,1,1,0,1,0,0,26,14,54,6.208527828139929,21,8832.79387165892,19,26,7.3651108081910825,16.02393641520706,1
0,1,0,0,0,0,0,0,0,0,12,3,6,0.6804728119414751,0,324.1402697653436,30,33,5.533520003688255,87.00050610899267,0
1,1,1,1,1,1,1,1,0,1,12,5,40,7.717275384312263,7,17472.149777302817,19,29,7.514126965306169,8.0861784375025,1
0,0,1,0,0,1,0,0,0,0,13,2,7,2.090844775093182,0,55.70988775059249,26,30,6.437075049005648,87.55973581849754,0
1,1,0,0,0,0,0,0,0,0,3,0,7,1.3756892631021924,1,487.6086039543066,23,31,5.32561777407769,88.12836750569707,0
0,0,0,0,0,0,0,0,0,0,8,3,7,2.31709192381569,2,346.29745810398947,26,32,5.854213551579726,85.70036626881958,0
1,1,0,1,0,1,0,0,0,0,40,13,10,7.551783157933304,23,1725.562270368438,23,29,7.99,31.971800068093202,1
0,1,0,0,1,1,1,1,1,0,37,17,33,5.355359503501354,6,10953.439334356035,21,26,7.907110651891649,3.551857679417707,1
0,1,0,0,0,0,0,0,0,0,11,1,2,1.2655758295140271,1,277.64369013257976,28,30,5.960719496062427,84.22561570587784,0
0,1,0,1,0,0,0,0,0,0,11,3,2,0.645525311551784,2,267.2159349672636,30,32,6.061842530215658,97.41185848649494,0
1,1,1,1,0,1,0,1,0,1,32,14,20,7.289421233670295,8,15502.661341837535,19,26,7.99,32.85023722516342,1
0,1,1,0,0,0,0,0,0,0,13,3,2,1.08729104686527,2,274.57901931796647,26,30,4.996198828669739,82.0003289891221,0
0,0,0,0,0,0,0,0,0,0,5,3,5,2.735728231128075,2,457.98167145504294,23,33,5.291966035118606,87.5160880906996,0
0,0,0,0,0,1,0,0,0,0,3,1,1,2.3512107667384647,1,171.51847435133305,26,31,6.525491884114658,84.88503527811777,0
1,1,1,0,1,1,1,1,1,0,20,5,40,7.988582675002485,9,2934.020561924864,19,29,7.215858499563491,8.545011000090375,1
0,0,0,0,0,0,0,0,0,0,5,2,6,2.450035279685116,0,74.13586806439776,26,31,5.5921112741213435,80.99888095092774,0
0,0,0,0,0,1,0,0,0,0,12,3,0,1.1046982467666555,2,266.74357965625694,23,32,6.146528685218149,93.38235301285822,0
1,1,1,1,0,0,1,1,0,0,28,5,58,7.876723338487993,17,16976.918748776137,19,28,7.377771243143872,35.11980744469196,1
1,1,1,1,1,0,1,1,1,1,29,5,39,5.561443348265767,14,14364.611678645479,19,29,7.406400455739876,15.089600546074653,1
1,1,1,0,1,1,1,1,1,1,44,15,42,7.873271228488431,22,2373.8158891834137,16,29,7.7462835716520235,12.171321775896162,1
1,1,0,0,1,1,1,1,0,1,25,16,57,9.836202109497489,12,13063.029817850424,19,30,7.91674778735427,35.7486744380188,1
0,0,0,0,0,1,0,0,0,0,10,3,0,1.6577759099550056,2,76.3658763427599,23,33,5.678996503312568,81.02165489572654,0
0,1,1,1,1,1,1,1,1,1,43,5,27,9.21405340524448,16,18541.154353410864,23,28,7.480613487492065,19.42207972376659,1
0,1,1,1,1,1,1,1,1,1,20,11,39,7.6008175626405725,11,13305.59303576602,21,29,6.587130074395572,18.844182435496016,1
0,0,0,0,1,1,0,0,0,0,11,3,1,0.09187316171820159,1,271.6369704297552,26,33,6.006635059025723,88.50891876476882,0
0,1,0,0,0,1,0,0,0,0,11,2,4,0.9772990408969227,1,320.07513691160784,21,33,5.647354654148535,83.59503939418158,0
0,1,1,0,1,1,1,1,1,0,39,8,32,5.361857167111967,12,9718.00747795357,19,30,7.129375712130427,3.461193160085214,1
1,1,0,1,1,1,0,0,0,0,30,5,45,5.79661631222111,16,5265.720013117121,16,29,7.902188969236541,23.506606673615288,1
1,1,0,1,0,1,1,0,1,1,42,17,20,7.081619266808339,6,13876.856111187526,19,30,7.576541141551509,32.73436147455718,1
0,1,0,0,0,0,0,0,0,0,9,0,7,2.1351897487875413,2,412.47783477835037,23,30,5.837177961204143,84.11730848195394,0
0,0,0,0,1,1,0,0,0,0,5,3,3,2.9035791342886883,0,111.16375049988505,21,32,4.784012490325548,91.33377187056317,0
1,1,1,0,1,1,1,0,1,1,16,14,49,9.17556122484887,6,8780.532594621514,19,26,7.220841019165364,1.5414518551064438,1
1,1,0,1,1,1,1,1,1,0,16,5,29,7.455780846448123,10,8381.313475549032,19,30,7.344765559776534,11.215200437364196,1
0,1,1,1,1,1,0,0,1,0,13,13,27,9.088546758278701,10,12135.94743538212,19,29,7.6091171625482295,13.947256163260779,1
0,0,0,0,1,1,0,0,0,0,2,1,4,2.4569388292175685,2,119.70095878863265,28,33,5.928951470961014,89.68541953469365,0
0,1,1,1,0,0,0,0,0,0,2,1,4,2.682014101914549,1,76.97625579894734,23,34,6.481141356663049,98.30807280734561,0
0,1,1,1,1,1,0,1,1,1,22,7,46,6.0388481441668596,18,9223.14366994726,19,30,7.7582570231549965,19.17249978350799,1
1,0,0,0,1,1,0,0,0,0,8,3,3,0.542310596351738,2,399.62363551626584,23,32,5.788655253469221,86.76816073229777,0
1,1,1,1,1,1,1,1,0,0,32,13,22,5.54774910527407,19,14551.726972343225,23,29,7.288185405390385,8.919162264402658,1
0,0,0,0,0,0,0,0,0,0,9,1,1,0.9469662695558618,1,100.2265187150234,23,31,6.066240674688667,90.40353325900247,0
0,1,0,0,0,1,0,0,0,0,8,2,1,1.1044583743612897,0,231.10668934254647,30,33,5.954590868674406,87.9111845062217,0
0,0,0,0,0,1,0,0,0,0,2,3,3,2.0016868283932303,1,476.54568814021235,28,32,5.541889805018539,84.6860542650544,0
0,0,0,0,0,1,0,0,0,0,6,2,2,0.8404674611475532,0,350.2221651299814,23,33,6.059487469462688,93.60665187927661,0
0,0,0,1,1,0,0,0,0,0,7,3,1,0.1461796667868167,2,21.720845084904532,30,33,5.643521617051528,83.55338898981131,0
1,1,1,1,1,1,0,1,0,1,15,17,26,7.868615339718437,4,8206.224497917723,23,26,7.705293986104042,23.091859106168467,1
0,1,1,0,1,1,0,1,0,1,20,9,42,8.457074389399068,5,5697.902221143611,19,28,7.72848332322718,26.730872951733637,1
1,1,1,1,0,1,0,0,1,0,16,5,40,7.568275669839537,5,3651.245422724559,19,30,7.634900256276886,30.20768309501646,1
0,1,1,1,0,1,0,1,0,0,11,3,5,2.183506605562329,1,189.44702428395277,26,32,5.706977220436005,98.35665162981266,0
0,1,0,1,1,1,0,0,0,0,4,1,4,0.25447954267255424,1,371.7430327292279,26,30,5.248772920358601,97.81641261826589,0
0,1,1,0,0,0,0,0,0,0,3,3,7,2.9230409712177083,2,193.23912116064764,23,31,5.367145246273353,98.52538068713304,0
0,0,0,0,0,0,0,0,0,0,4,3,3,1.6291686836103478,2,19.672494060542938,28,30,4.134446461361506,99.96657956202561,0
1,1,0,0,0,1,0,1,1,0,21,8,16,7.390325509807368,14,6019.940818416553,23,30,7.99,3.062737512607505,1
0,0,1,0,0,0,0,0,0,0,9,1,3,0.37519789576365215,1,369.7188885707911,28,33,4.525111526121509,82.94092929092632,0
1,0,0,0,0,1,1,1,1,1,34,7,56,6.283018263209838,8,5565.917355970954,16,29,6.830607206510832,29.670931984741202,1
0,0,1,0,0,1,0,0,0,0,4,3,1,1.4117061372760253,0,232.0346125239494,23,30,5.388199513579889,91.89057379302658,0
0,1,0,0,1,0,0,0,0,0,6,0,6,0.05708926978319062,0,103.5654545629379,30,33,5.055868819821648,86.96586182186577,0
0,0,0,0,0,0,0,0,0,0,13,0,5,1.2264653720690228,0,202.12400055265664,23,32,5.38960558754058,97.94341993612662,0
0,1,0,0,0,0,0,0,0,0,12,3,1,0.9695325968349481,2,80.31788220326975,28,30,6.603124938057354,99.58695379223693,0
1,1,1,1,1,1,1,0,1,1,29,14,50,5.715347692465386,10,14922.267605587414,16,29,7.480774933688954,12.094942801764876,1
1,1,1,1,0,1,0,0,1,1,37,10,46,8.452569021579254,4,13809.148528606162,16,30,7.7081638850650025,18.622183704780785,1
1,0,1,0,1,1,0,1,0,1,17,14,46,8.966512680113455,20,2851.8801873772586,21,30,7.455129674217575,7.76349531949458,1
0,0,0,1,1,0,0,0,0,0,13,3,5,1.6310200586055772,0,13.237555713590005,26,30,5.415794024109802,92.90268592882208,0
0,1,0,0,1,1,0,1,1,0,12,15,32,7.009201968336718,20,15079.951044393765,21,29,7.548800577218222,17.24219597901202,1
1,0,1,1,1,0,1,1,0,0,26,17,22,5.353348190253293,13,6328.063523155893,16,26,7.305259253470847,23.42482811835895,1
1,1,0,0,0,1,1,1,1,0,33,11,52,7.017499889453843,10,12222.70256510636,16,29,7.249535322109381,24.646435996499605,1
0,1,1,1,1,1,0,1,1,0,19,15,36,5.177474919619145,8,17168.725574719123,21,28,7.628983848628572,34.0426165335718,1
0,1,1,1,1,1,1,0,1,1,20,7,44,7.952895683078497,4,14991.030443371734,19,26,7.310018541782837,5.50674159818247,1
0,0,1,0,0,1,0,1,0,0,11,2,3,0.3056916146270007,2,468.8620292441306,23,30,5.103122157871253,96.38577570408648,0
0,0,1,0,0,0,0,0,0,0,4,1,7,1.2047147802059217,2,137.4049656601921,28,31,6.116461622488851,85.88381305333914,0
0,0,1,0,0,0,0,0,0,0,11,3,7,1.6566162290376125,0,363.0509141119541,23,34,4.836975156051922,89.71849114736537,0
1,1,1,0,1,1,1,1,0,0,39,16,25,5.540603880706737,22,14349.949403065719,19,29,7.07217251789847,11.549521542933423,1
0,1,1,0,0,0,0,0,1,0,3,2,4,0.7370261913822548,1,442.51615322501493,26,33,5.713055634989456,82.42098984231681,0
1,1,1,1,1,1,1,1,1,1,20,10,25,6.5593526676464515,17,22257.579591234833,16,29,7.585930083985247,19.203800591325198,1
0,1,1,1,0,0,0,0,0,0,2,2,7,0.5357798503870684,0,108.43985924480113,23,31,6.078374203987412,80.4916831791945,0
1,0,1,1,1,1,1,1,1,0,44,17,54,5.9913916103923075,7,1970.3183057819253,19,26,7.99,9.923487392996604,1
1,1,1,1,0,1,0,1,1,0,30,6,19,6.452642750706268,17,13492.02303028933,21,29,7.654556152522275,11.420385396610818,1
0,0,0,1,0,0,0,1,0,0,14,1,7,0.9278759305260321,2,236.2356291807827,23,31,5.891796580098957,96.81096164828328,0
1,1,1,1,1,1,0,1,1,0,41,11,23,9.451498649627059,6,12852.547494854009,21,30,7.049600141760993,22.808723917823773,1
1,0,0,0,0,0,0,0,0,0,8,1,4,0.163711650159579,0,33.056520130343145,23,31,6.2222022292828925,92.6941427341856,0
0,0,0,1,1,0,0,0,0,0,13,0,4,0.7387989741999373,2,370.8359492324277,23,31,6.550564723687723,91.38027931157154,0
0,0,1,0,0,0,0,0,0,0,3,3,7,0.4736000027302325,0,75.1139587186045,26,34,6.004377353189007,91.96294655381438,0
0,1,0,0,0,1,0,0,0,0,14,1,0,2.3051107728354436,0,373.909996881308,26,30,5.286948809683483,96.13862252456222,0
1,1,1,0,1,0,0,1,1,0,25,16,48,5.166960127258158,24,11173.557211462012,16,30,7.1892553897861164,7.627410593154633,1
1,1,0,0,1,1,0,0,0,0,14,2,7,0.7487539428038266,1,403.5010258535471,23,33,5.522787202715434,82.47079958917544,0
0,1,1,1,1,1,1,1,0,0,22,5,37,9.614105462759628,13,17617.01477541846,16,28,6.895878335731203,38.12361714804483,1
0,0,0,0,0,0,0,0,0,0,2,2,3,1.7014021450815755,0,21.963718596994457,30,34,5.813838320756936,84.90111715380941,0
0,0,0,0,1,1,0,0,0,0,5,1,5,1.369073664410003,1,471.81240752780917,28,31,5.897329790572582,85.77903545267671,0
1,1,0,1,1,1,0,1,1,1,40,9,35,9.516440829123063,10,24308.792481966968,16,28,7.527125276984708,5.941779976466588,1
0,1,0,0,0,1,0,0,0,0,4,1,1,1.61868935663129,1,327.89449293783036,23,34,5.6026471089951535,85.27822292744077,0
1,0,0,1,1,1,0,1,1,1,40,12,53,5.222134304701335,8,3144.3118018145037,23,30,7.697092674220284,34.638313861479666,1
0,1,1,1,0,0,0,0,0,0,14,2,7,1.440153390910137,1,446.82651095756967,23,31,6.172470901234696,92.10860139160961,0
1,0,1,0,0,0,0,1,0,0,7,1,3,0.6507282353356592,1,469.85969541444916,26,30,5.555967984508531,91.70573321914343,0
1,1,0,1,1,1,0,1,1,1,23,9,52,5.202028557844817,24,15069.779535591655,21,28,7.443346253830623,9.577081544400263,1
0,1,1,0,1,1,0,0,0,1,25,14,39,6.034668274390287,4,19425.231526146585,19,26,7.173301556722617,12.636324305330149,1
0,1,1,1,1,1,0,1,1,0,32,17,59,5.2690300495754325,7,1319.405477397841,21,28,7.698658875360009,27.295810952128136,1
1,0,1,0,1,1,0,1,1,1,12,6,37,5.498459775302916,10,11120.846942307819,19,30,7.315997143678395,14.068253297012241,1
0,1,0,0,0,1,0,0,0,0,2,0,0,2.3906112736159137,2,124.38820404408808,28,30,4.369004978864756,89.21952960626287,0
0,1,1,1,1,1,0,1,1,1,18,6,38,6.413551725517548,17,5132.689376142113,16,28,7.297078681303618,3.6956042314984128,1
1,1,1,0,1,1,1,1,1,1,40,9,39,7.334975610967985,19,18298.433131985006,19,29,7.603844232294296,28.23691529671279,1
1,1,1,0,1,1,0,1,0,0,26,6,10,7.420450821404767,12,8170.944438697022,16,29,7.321286882149683,14.339169417629073,1
1,1,1,0,1,1,0,1,1,1,36,7,21,7.066676323436158,5,13129.508645543596,21,26,7.028574700139944,26.144917882622664,1
0,0,0,0,1,0,0,0,0,0,9,0,3,0.3244885184942541,1,478.5558029910053,28,31,5.11810217533229,91.43980655177623,0
1,0,1,1,1,1,1,1,1,1,16,7,51,7.26307608741054,6,16995.481941864913,19,28,7.801614775193891,22.761377274870874,1
1,1,1,0,1,1,0,1,1,0,22,7,41,9.873588811186924,18,13139.769660709744,21,28,7.593696882816074,11.262125008640682,1
1,1,1,0,1,1,0,1,1,1,33,15,14,6.06008304962584,11,15293.155428424816,19,26,7.385518653155716,16.136056231768983,1
1,1,1,0,1,1,0,1,1,0,21,17,35,9.12869952789123,18,17665.318089975804,19,28,7.191046339808922,33.78585692213958,1
0,1,0,0,1,1,0,1,0,0,7,0,6,0.39903920144812766,0,139.71247161469867,26,33,5.952686951239567,90.18563955074434,0
1,1,1,1,1,1,0,1,0,1,27,8,21,6.573812438359008,6,24185.942463873987,19,26,7.5989010035885665,11.921052107062845,1
0,0,0,0,0,0,0,0,0,0,5,2,7,2.8077153565992066,2,442.16842714587796,26,34,4.835976866251071,92.88390593568525,0
1,1,1,1,1,1,0,1,1,1,29,16,23,5.074477271908525,13,17899.95817189472,21,30,7.264587786612634,15.441202659242776,1
1,0,1,1,1,1,0,1,1,0,31,6,56,7.36246748797736,20,2977.2980033057656,16,30,7.517842383668469,29.369601334847168,1
0,1,0,0,0,1,0,0,0,0,9,2,7,0.41901427314695583,2,324.9400559124371,28,34,6.299615078573672,90.64830069235316,0
0,0,0,0,1,1,1,1,0,0,17,9,53,5.9419752976301226,8,12784.47081401707,19,26,7.930580251484424,6.249803082897918,1
0,1,0,0,0,1,0,0,0,0,7,1,4,1.7982073289794238,0,293.35629935662115,21,30,6.920923793818884,89.30204511617967,0
0,1,1,0,1,1,0,0,1,0,38,12,19,5.895489905616379,4,9198.84306124665,19,26,7.043711929407717,2.3905165113274185,1
1,1,1,0,1,1,1,1,1,0,31,14,56,8.124511761917853,21,20540.92137351989,19,29,7.464386512729105,11.624775569978215,1
0,1,0,1,0,1,0,0,0,0,12,2,2,0.94783379488868,1,14.52270676571412,28,30,5.909967282441132,85.27195869736515,0
0,0,1,0,0,0,0,0,0,0,10,1,1,0.3882939166394319,1,27.530123775346123,26,33,5.883339943810258,86.25607630655664,0
1,1,0,0,1,1,0,1,0,0,31,10,52,5.306996365244384,24,12810.51917213301,19,26,7.99,28.70149691994374,1
0,0,0,1,0,0,0,0,0,0,3,1,7,2.1628017228951557,1,362.96004496392806,23,31,6.217708637152837,86.95041182980111,0
0,1,0,0,1,1,1,1,1,0,33,6,57,5.08823539041061,4,23021.99078197708,16,28,6.871176026387364,28.181777355508185,1
0,0,1,0,0,1,0,0,0,0,6,0,3,1.583406153618862,0,240.80862691347673,26,33,5.450900602635295,96.04344817344212,0
0,0,0,0,0,1,0,0,0,0,3,3,0,1.8050602145407593,0,488.964325635862,26,33,5.649715882840142,99.81787178504602,0
1,0,1,0,1,1,0,0,1,1,29,11,10,6.458032356310763,8,7423.537700733209,23,28,7.613293438118735,22.563279605858263,1
1,1,1,0,1,1,1,1,1,0,16,10,45,8.025456044189086,14,17348.333266843772,16,28,7.913101494094338,18.469662474164167,1
0,1,1,0,0,0,0,0,0,0,3,3,0,0.271924726176482,0,429.3629862311577,26,34,6.558829658852011,99.14505745339324,0
0,0,0,0,0,1,0,0,0,0,14,1,7,0.9761574974416839,2,299.2262827614782,26,33,5.416375731383978,84.12683069492779,0
1,0,1,1,1,1,1,1,1,1,30,16,57,9.284532431085566,22,22039.52845041736,21,30,6.765950297983537,32.936047580386855,1
1,0,1,0,0,0,0,0,0,0,3,2,1,1.5674070213550215,0,381.3653466944109,30,32,5.520863818510532,94.72707153973577,0
0,1,0,0,1,1,1,1,1,1,24,15,10,6.510580528839667,20,6522.109285145246,16,29,6.918801757416116,11.566775729544982,1
1,0,1,1,1,1,0,0,1,1,25,12,34,7.575507991333476,21,4096.913341967012,19,26,7.257943547476355,32.60044630578747,1
1,1,1,1,1,1,0,1,1,0,30,13,43,9.604625860641363,6,17905.979088835767,19,29,7.883326024130748,1.717867259728263,1
0,0,0,0,0,1,0,0,0,0,14,3,3,2.83626674345856,0,169.58746879918607,26,31,5.799571819897832,86.95774397217373,0
0,1,0,0,0,0,0,0,0,0,14,2,1,0.1451918284580629,1,161.087135538785,26,32,5.975223552108665,82.93066058620106,0
0,1,0,0,0,0,0,0,0,0,5,0,0,1.1504878108456977,0,303.0824969793393,28,31,6.182050427942871,93.72207829523575,0
1,1,1,1,1,1,1,1,0,1,17,15,53,5.272736483663607,17,24646.623641372385,21,30,7.99,32.31083406708022,1
1,1,0,1,0,1,1,0,1,0,25,12,25,8.238796462065176,12,12434.935534297912,19,28,7.0985022260798365,25.597495977984938,1
0,0,0,0,0,1,0,0,0,0,9,2,1,1.0099441042240414,0,41.479505681964326,28,34,5.269128630439355,80.48403093288002,0
0,1,0,0,0,0,0,0,0,0,3,1,3,1.4659580353498987,1,169.7912584530513,28,30,4.644470862636372,91.8098481969323,0
0,0,0,0,0,0,0,0,0,0,2,0,5,1.1451269245333435,1,431.4678989168758,23,31,6.257521771526241,95.28765356496858,0
1,1,0,1,1,1,1,1,0,1,24,17,40,5.468164141028838,11,818.4934308889814,19,30,7.776014544324614,37.92172313529512,1
0,1,0,0,0,1,0,0,0,0,14,2,2,0.20490121058081034,0,183.57146061016465,26,33,6.441985145585838,97.29844708897957,0
0,0,0,0,0,0,0,0,0,0,9,2,0,0.1820821128804727,2,104.92188536205173,28,31,5.530762388752197,91.83474179452483,0
1,1,1,1,1,1,0,1,1,1,36,5,47,8.364605517066815,12,3002.0858727584177,19,30,7.180180649054802,31.304819569223937,1
0,1,1,1,1,0,1,0,1,0,29,9,37,7.331202726121919,23,23974.806066113124,21,28,7.965923561545076,38.79912079002952,1
1,1,0,1,1,1,1,1,0,0,38,7,28,8.29188335372474,11,9051.33348810937,23,28,7.000585472560823,9.938168759607699,1
0,0,0,0,0,1,0,0,0,0,5,0,5,2.857894355874226,2,269.42553545359596,21,32,5.776726128208844,93.21039029748606,0
1,1,0,0,1,1,0,1,1,1,29,10,48,7.590667797593651,17,2103.268586969324,23,30,7.435603080965213,8.085641380749635,1
1,0,0,1,1,1,0,1,0,1,12,17,47,8.300208697938933,4,10030.942167997575,16,28,7.843335543863223,20.7418733387855,1
1,1,1,0,0,1,1,1,1,1,18,14,40,8.89428781990665,12,23724.29599616259,21,30,7.239788366849808,17.203476515664782,1
1,0,1,1,1,1,1,0,1,0,25,11,34,7.2682904778993755,22,16117.720530215107,19,28,7.358963727389444,4.966343458069926,1
0,0,0,0,0,0,0,0,0,0,13,2,1,1.5518093155364339,2,206.20092462617217,28,32,5.433722742017387,94.73603660430453,0
0,0,0,0,0,1,0,0,0,0,8,2,4,0.5128642368678881,1,242.3029610411754,23,31,4.926927199475558,98.64402194608385,0
1,1,0,1,1,1,1,1,1,1,40,12,50,9.540752496555111,15,7670.648671809863,16,28,6.862450839365281,18.455184438944045,1
0,0,0,0,0,1,0,0,0,0,6,3,6,1.5657378555207042,1,453.5474934369319,28,33,5.94534186460225,82.71696445527986,0
1,0,0,1,0,0,0,1,0,0,6,3,5,1.679769900716281,1,316.7537711210798,21,30,5.892917292887006,83.58516751882232,0
1,0,1,1,1,1,0,1,1,0,22,6,21,9.84181062559503,24,16476.474204258488,16,26,7.178032830158724,38.773993234536725,1
0,0,1,1,1,0,0,1,1,1,16,9,49,6.682982608019576,13,22058.168664130804,23,26,7.234407587876076,4.672252378698647,1
1,1,0,0,0,1,0,1,1,1,35,14,29,6.913426719798618,4,5245.94687720298,23,26,7.628553495671509,34.076981820146244,1
0,1,1,0,1,1,0,1,1,0,20,9,26,6.492247582908117,4,19609.253913342785,19,28,7.615419736320639,2.736254989496869,1
0,1,0,1,0,1,0,0,0,0,9,2,7,2.5542589896580923,1,401.04336248815287,28,30,5.151154521644795,82.45679420985188,0
0,1,0,1,0,1,1,0,0,0,41,15,45,5.842021270859457,16,21646.5282692058,19,28,7.058190196741675,38.56029190687704,1
0,0,0,0,0,0,0,0,0,0,5,1,1,2.3711272387811495,1,410.23858250189943,21,34,6.3479303981951,84.2505015848484,0
0,1,0,1,1,1,1,0,0,1,16,9,12,5.50226769231101,20,6426.92587981948,21,29,6.997247756493493,35.51862985978727,1
0,0,0,1,0,1,0,0,0,0,9,1,6,0.8152582570061173,1,452.3375659542524,23,31,6.30282715330107,91.8626667607209,0
0,0,0,0,0,0,0,0,0,0,13,3,1,1.425247165827186,2,439.35400048493307,26,31,5.5935649320391105,97.91988444375626,0
0,0,0,0,0,0,0,0,0,0,2,2,2,1.4168950046080697,0,384.88150168380844,21,30,5.301668267130998,82.20849277388402,0
1,1,0,1,0,1,0,1,1,0,30,5,12,7.949289729489231,4,3575.5968763602677,21,26,7.064099325405556,33.526297335853855,1
1,0,0,0,0,1,0,0,0,0,2,2,0,1.9921049744042212,0,414.0933553143568,28,30,6.271809707913503,92.52996785665476,0
1,1,0,1,1,1,0,1,0,0,12,6,44,7.499846503006709,5,14314.178170745827,16,30,6.865038509535641,14.189735286511826,1
0,1,1,0,0,0,0,0,0,0,6,2,5,1.61337363767346,0,32.40947111350893,23,30,6.754532753297931,81.2741627076154,0
1,1,1,0,1,0,1,1,1,1,35,16,56,5.106392275353887,7,17484.87378108284,21,26,7.662980466687303,3.1352073370377553,1
1,0,1,1,1,1,0,1,0,0,39,15,41,8.741932230001268,19,10337.152242358128,16,28,6.993260296259752,34.29691836923707,1
0,0,0,0,0,0,0,0,0,0,3,0,4,2.7503793965136167,1,300.777197954954,28,33,5.652228230399184,83.43882213690426,0
0,1,0,0,0,1,0,1,0,0,13,0,2,0.3722370143998991,0,148.14114682273612,23,31,5.131121353792539,97.10823872955535,0
